id,item_id,item_name,item_name_en,equipment_type_id,job_override_mode,craft_level,equip_level,recipe_book,recipe_place,description,slot,slot_grid_type,slot_grid_cols,group_kind,group_id,group_name,materials_json,slot_grid_json,source_url,detail_url,effects_json,created_at,updated_at
1073,tailor_70_head,さとりのかんむり,,19,replace,36,70,さとりのころもの書,偽グランゼドーラ王国のレシピ屋,,頭,裁縫頭,3,tailoring_set,set_e865b6e77e,さとりセット,"[{""count"": 5, ""item_id"": 866}, {""count"": 1, ""item_id"": 571}, {""count"": 5, ""item_id"": 536}, {""count"": 1, ""item_id"": 761}, {""count"": 5, ""item_id"": 547}]","[[""140"", """", """"], [""200"", ""230"", ""200""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/a-70-8.php,"[""さいだいHP+4"", ""さいだいMP+12"", ""こうげき魔力+10"", ""かいふく魔力+5"", ""おしゃれさ+30""]","2026-03-12 08:44:48","2026-03-12 08:44:48"
1074,tailor_70_bodyup,さとりのころも,,19,replace,36,70,さとりのころもの書,偽グランゼドーラ王国のレシピ屋,,体上,裁縫上,3,tailoring_set,set_e865b6e77e,さとりセット,"[{""count"": 1, ""item_id"": 647}, {""count"": 1, ""item_id"": 584}, {""count"": 10, ""item_id"": 669}, {""count"": 1, ""item_id"": 761}, {""count"": 5, ""item_id"": 547}]","[[""100"", ""60"", ""100""], [""75"", ""60"", ""75""], [""120"", ""60"", ""120""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/b-70-8.php,"[""さいだいHP+4"", ""さいだいMP+12"", ""こうげき魔力+10"", ""かいふく魔力+5"", ""おしゃれさ+30""]","2026-03-12 08:44:48","2026-03-12 08:44:48"
1075,tailor_70_arm,さとりのグローブ,,19,replace,36,70,さとりのころもの書,偽グランゼドーラ王国のレシピ屋,,腕,裁縫腕,3,tailoring_set,set_e865b6e77e,さとりセット,"[{""count"": 1, ""item_id"": 647}, {""count"": 1, ""item_id"": 573}, {""count"": 5, ""item_id"": 673}, {""count"": 1, ""item_id"": 761}, {""count"": 5, ""item_id"": 547}]","[[""100"", ""125"", ""160""], [""100"", ""125"", ""160""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/d-70-8.php,"[""さいだいHP+4"", ""さいだいMP+12"", ""こうげき魔力+10"", ""かいふく魔力+5"", ""おしゃれさ+30""]","2026-03-12 08:44:48","2026-03-12 08:44:48"
1076,tailor_70_foot,さとりのブーツ,,19,replace,36,70,さとりのころもの書,偽グランゼドーラ王国のレシピ屋,,足,裁縫足,2,tailoring_set,set_e865b6e77e,さとりセット,"[{""count"": 5, ""item_id"": 866}, {""count"": 1, ""item_id"": 572}, {""count"": 10, ""item_id"": 801}, {""count"": 1, ""item_id"": 761}, {""count"": 5, ""item_id"": 547}]","[[""240"", ""240""], [""145"", ""145""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/e-70-8.php,"[""さいだいHP+4"", ""さいだいMP+12"", ""こうげき魔力+10"", ""かいふく魔力+5"", ""おしゃれさ+30""]","2026-03-12 08:44:48","2026-03-12 08:44:48"
1077,armor_70_head,神兵のヘルム,,18,replace,36,70,神兵のよろいの書,偽グランゼドーラ王国のレシピ屋,,頭,鎧頭,2,armor_set,set_731e9aedae,神兵セット,"[{""count"": 5, ""item_id"": 838}, {""count"": 1, ""item_id"": 571}, {""count"": 1, ""item_id"": 611}, {""count"": 1, ""item_id"": 761}, {""count"": 5, ""item_id"": 865}]","[[""162～168"", ""162～168""], [""184～194"", ""227～241""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/a-70-2.php,"[""さいだいHP+5"", ""おもさ+15"", ""おしゃれさ+30"", ""闇ダメージ5%減"", ""光ダメージ5%減""]","2026-03-12 08:44:51","2026-03-12 08:44:51"
1078,armor_70_bodyup,神兵のよろい上,,18,replace,36,70,神兵のよろいの書,偽グランゼドーラ王国のレシピ屋,,体上,鎧上,2,armor_set,set_731e9aedae,神兵セット,"[{""count"": 5, ""item_id"": 838}, {""count"": 1, ""item_id"": 584}, {""count"": 1, ""item_id"": 735}, {""count"": 1, ""item_id"": 761}, {""count"": 5, ""item_id"": 865}]","[[""85～94"", ""85～94""], [""140～146"", ""175～181""], [""125～135"", ""125～135""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/b-70-2.php,"[""さいだいHP+5"", ""おもさ+15"", ""おしゃれさ+30"", ""闇ダメージ5%減"", ""光ダメージ5%減""]","2026-03-12 08:44:51","2026-03-12 08:44:51"
1079,armor_70_bodydown,神兵のよろい下,,18,replace,36,70,神兵のよろいの書,偽グランゼドーラ王国のレシピ屋,,体下,鎧下,2,armor_set,set_731e9aedae,神兵セット,"[{""count"": 5, ""item_id"": 838}, {""count"": 1, ""item_id"": 585}, {""count"": 20, ""item_id"": 643}, {""count"": 1, ""item_id"": 761}, {""count"": 5, ""item_id"": 865}]","[[""130～136"", ""130～136""], [""72～82"", ""72～82""], [""60～68"", ""111～119""], [""80～88"", ""80～88""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/c-70-1.php,"[""さいだいHP+5"", ""おもさ+15"", ""おしゃれさ+30"", ""闇ダメージ5%減"", ""光ダメージ5%減""]","2026-03-12 08:44:51","2026-03-12 08:44:51"
1080,armor_70_arm,神兵のガントレット,,18,replace,36,70,神兵のよろいの書,偽グランゼドーラ王国のレシピ屋,,腕,鎧腕,1,armor_set,set_731e9aedae,神兵セット,"[{""count"": 1, ""item_id"": 856}, {""count"": 1, ""item_id"": 573}, {""count"": 1, ""item_id"": 703}, {""count"": 1, ""item_id"": 761}, {""count"": 5, ""item_id"": 865}]","[[""233～243""], [""306～317""], [""196～202""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/d-70-2.php,"[""さいだいHP+5"", ""おもさ+15"", ""おしゃれさ+30"", ""闇ダメージ5%減"", ""光ダメージ5%減""]","2026-03-12 08:44:51","2026-03-12 08:44:51"
1081,armor_70_foot,神兵のグリーブ,,18,replace,36,70,神兵のよろいの書,偽グランゼドーラ王国のレシピ屋,,足,鎧足,2,armor_set,set_731e9aedae,神兵セット,"[{""count"": 1, ""item_id"": 856}, {""count"": 1, ""item_id"": 572}, {""count"": 20, ""item_id"": 627}, {""count"": 1, ""item_id"": 761}, {""count"": 5, ""item_id"": 865}]","[["""", ""200～210""], ["""", ""120～132""], [""240～250"", ""175～181""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/e-70-2.php,"[""さいだいHP+5"", ""おもさ+15"", ""おしゃれさ+30"", ""闇ダメージ5%減"", ""光ダメージ5%減""]","2026-03-12 08:44:51","2026-03-12 08:44:51"
1082,armor_70_head_2,さすらいのぼうし,,22,replace,36,70,さすらいのコートの本,偽グランゼドーラ王国のレシピ屋,,頭,鎧頭,2,armor_set,set_15ca13ef06,さすらいセット,"[{""count"": 1, ""item_id"": 647}, {""count"": 1, ""item_id"": 571}, {""count"": 3, ""item_id"": 867}, {""count"": 1, ""item_id"": 761}, {""count"": 5, ""item_id"": 865}]","[[""170-176"", ""170-176""], [""215-227"", ""215-227""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/a-70-3.php,"[""さいだいHP+4"", ""さいだいMP+12"", ""こうげき魔力+10"", ""おしゃれさ+40"", ""戦闘勝利時にMPが1回復""]","2026-03-12 08:44:54","2026-03-12 08:44:54"
1083,armor_70_bodyup_2,さすらいのコート上,,22,replace,36,70,さすらいのコートの本,偽グランゼドーラ王国のレシピ屋,,体上,鎧上,2,armor_set,set_15ca13ef06,さすらいセット,"[{""count"": 1, ""item_id"": 647}, {""count"": 1, ""item_id"": 584}, {""count"": 10, ""item_id"": 674}, {""count"": 1, ""item_id"": 761}, {""count"": 5, ""item_id"": 865}]","[[""135～145"", ""135～145""], [""90～99"", ""90～99""], [""160～166"", ""160～166""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/b-70-3.php,"[""さいだいHP+4"", ""さいだいMP+12"", ""こうげき魔力+10"", ""おしゃれさ+40"", ""戦闘勝利時にMPが1回復""]","2026-03-12 08:44:54","2026-03-12 08:44:54"
1084,armor_70_bodydown_2,さすらいのコート下,,22,replace,36,70,さすらいのコートの本,偽グランゼドーラ王国のレシピ屋,,体下,鎧下,2,armor_set,set_15ca13ef06,さすらいセット,"[{""count"": 1, ""item_id"": 647}, {""count"": 1, ""item_id"": 585}, {""count"": 10, ""item_id"": 751}, {""count"": 1, ""item_id"": 761}, {""count"": 5, ""item_id"": 865}]","[[""98～106"", ""155～161""], [""155～161"", ""72～82""], [""60～68"", ""98～106""], [""72～82"", ""60～68""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/c-70-2.php,"[""さいだいHP+4"", ""さいだいMP+12"", ""こうげき魔力+10"", ""おしゃれさ+40"", ""戦闘勝利時にMPが1回復""]","2026-03-12 08:44:54","2026-03-12 08:44:54"
1085,armor_70_arm_2,さすらいのこて,,22,replace,36,70,さすらいのコートの本,偽グランゼドーラ王国のレシピ屋,,腕,鎧腕,1,armor_set,set_15ca13ef06,さすらいセット,"[{""count"": 5, ""item_id"": 838}, {""count"": 1, ""item_id"": 573}, {""count"": 1, ""item_id"": 818}, {""count"": 1, ""item_id"": 761}, {""count"": 5, ""item_id"": 865}]","[[""258～268""], [""196～202""], [""316～327""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/d-70-3.php,"[""さいだいHP+4"", ""さいだいMP+12"", ""こうげき魔力+10"", ""おしゃれさ+40"", ""戦闘勝利時にMPが1回復""]","2026-03-12 08:44:54","2026-03-12 08:44:54"
1086,armor_70_foot_2,さすらいのくつ,,22,replace,36,70,さすらいのコートの本,偽グランゼドーラ王国のレシピ屋,,足,鎧足,2,armor_set,set_15ca13ef06,さすらいセット,"[{""count"": 5, ""item_id"": 838}, {""count"": 1, ""item_id"": 572}, {""count"": 10, ""item_id"": 844}, {""count"": 1, ""item_id"": 761}, {""count"": 5, ""item_id"": 865}]","[["""", ""230～236""], ["""", ""160～172""], [""190～200"", ""190～200""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/e-70-3.php,"[""さいだいHP+4"", ""さいだいMP+12"", ""こうげき魔力+10"", ""おしゃれさ+40"", ""戦闘勝利時にMPが1回復""]","2026-03-12 08:44:54","2026-03-12 08:44:54"
1087,tailor_70_head_2,ひつじのずきん,,22,replace,36,70,ひつじのころもの絵本,偽グランゼドーラ王国のレシピ屋,,頭,裁縫頭,3,tailoring_set,set_87416865f8,ひつじセット,"[{""count"": 5, ""item_id"": 866}, {""count"": 1, ""item_id"": 571}, {""count"": 1, ""item_id"": 861}, {""count"": 1, ""item_id"": 761}, {""count"": 5, ""item_id"": 547}]","[[""100"", """", """"], [""210"", ""180"", ""210""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/a-70-4.php,"[""さいだいHP+5"", ""さいだいMP+5"", ""おしゃれさ+20"", ""攻撃時3%で眠り"", ""戦闘開始時10%で心頭滅却""]","2026-03-12 08:44:56","2026-03-12 08:44:56"
1088,tailor_70_bodyup_2,ひつじのころも上,,22,replace,36,70,ひつじのころもの絵本,偽グランゼドーラ王国のレシピ屋,,体上,裁縫上,3,tailoring_set,set_87416865f8,ひつじセット,"[{""count"": 1, ""item_id"": 647}, {""count"": 1, ""item_id"": 584}, {""count"": 20, ""item_id"": 841}, {""count"": 1, ""item_id"": 761}, {""count"": 5, ""item_id"": 547}]","[[""90"", ""45"", ""90""], [""70"", ""60"", ""70""], [""115"", ""45"", ""115""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/b-70-4.php,"[""さいだいHP+5"", ""さいだいMP+5"", ""おしゃれさ+20"", ""攻撃時3%で眠り"", ""戦闘開始時10%で心頭滅却""]","2026-03-12 08:44:56","2026-03-12 08:44:56"
1089,tailor_70_bodydown,ひつじのころも下,,22,replace,36,70,ひつじのころもの絵本,偽グランゼドーラ王国のレシピ屋,,体下,裁縫下,5,tailoring_set,set_87416865f8,ひつじセット,"[{""count"": 1, ""item_id"": 647}, {""count"": 1, ""item_id"": 585}, {""count"": 20, ""item_id"": 800}, {""count"": 1, ""item_id"": 761}, {""count"": 5, ""item_id"": 547}]","[""110"", ""110"", ""120"", ""120"", ""120""]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/c-70-3.php,"[""さいだいHP+5"", ""さいだいMP+5"", ""おしゃれさ+20"", ""攻撃時3%で眠り"", ""戦闘開始時10%で心頭滅却""]","2026-03-12 08:44:56","2026-03-12 08:44:56"
1090,tailor_70_arm_2,ひつじのてぶくろ,,22,replace,36,70,ひつじのころもの絵本,偽グランゼドーラ王国のレシピ屋,,腕,裁縫腕,3,tailoring_set,set_87416865f8,ひつじセット,"[{""count"": 5, ""item_id"": 866}, {""count"": 1, ""item_id"": 573}, {""count"": 10, ""item_id"": 683}, {""count"": 1, ""item_id"": 761}, {""count"": 5, ""item_id"": 547}]","[[""100"", ""110"", ""140""], [""100"", ""110"", ""140""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/d-70-4.php,"[""さいだいHP+5"", ""さいだいMP+5"", ""おしゃれさ+20"", ""攻撃時3%で眠り"", ""戦闘開始時10%で心頭滅却""]","2026-03-12 08:44:56","2026-03-12 08:44:56"
1091,tailor_70_foot_2,ひつじのくつ,,22,replace,36,70,ひつじのころもの絵本,偽グランゼドーラ王国のレシピ屋,,足,裁縫足,2,tailoring_set,set_87416865f8,ひつじセット,"[{""count"": 5, ""item_id"": 866}, {""count"": 1, ""item_id"": 572}, {""count"": 20, ""item_id"": 657}, {""count"": 1, ""item_id"": 761}, {""count"": 5, ""item_id"": 547}]","[[""160"", ""190""], [""190"", ""160""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/e-70-4.php,"[""さいだいHP+5"", ""さいだいMP+5"", ""おしゃれさ+20"", ""攻撃時3%で眠り"", ""戦闘開始時10%で心頭滅却""]","2026-03-12 08:44:56","2026-03-12 08:44:56"
1092,armor_70_head_3,グレートヘルム,,21,replace,36,70,グレートマントのレシピ,偽グランゼドーラ王国のレシピ屋,,頭,鎧頭,2,armor_set,set_72d49c3ef7,グレートセット,"[{""count"": 5, ""item_id"": 838}, {""count"": 1, ""item_id"": 571}, {""count"": 20, ""item_id"": 800}, {""count"": 1, ""item_id"": 761}, {""count"": 5, ""item_id"": 865}]","[[""150～162"", ""200～206""], [""200～206"", ""150～162""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/a-70-1.php,"[""さいだいHP+4"", ""さいだいMP+4"", ""おもさ+10"", ""おしゃれさ+10"", ""戦闘開始時5%でバイキルト""]","2026-03-12 08:44:59","2026-03-12 08:44:59"
1093,armor_70_bodyup_3,グレートマント,,21,replace,36,70,グレートマントのレシピ,偽グランゼドーラ王国のレシピ屋,,体上,鎧上,2,armor_set,set_72d49c3ef7,グレートセット,"[{""count"": 1, ""item_id"": 647}, {""count"": 1, ""item_id"": 584}, {""count"": 20, ""item_id"": 881}, {""count"": 1, ""item_id"": 761}, {""count"": 5, ""item_id"": 865}]","[[""120～130"", ""80～89""], [""150～156"", ""150～156""], [""120～130"", ""80～89""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/b-70-1.php,"[""さいだいHP+4"", ""さいだいMP+4"", ""おもさ+10"", ""おしゃれさ+10"", ""戦闘開始時5%でバイキルト""]","2026-03-12 08:44:59","2026-03-12 08:44:59"
1094,armor_70_arm_3,グレートグラブ,,21,replace,36,70,グレートマントのレシピ,偽グランゼドーラ王国のレシピ屋,,腕,鎧腕,1,armor_set,set_72d49c3ef7,グレートセット,"[{""count"": 1, ""item_id"": 647}, {""count"": 1, ""item_id"": 573}, {""count"": 10, ""item_id"": 719}, {""count"": 1, ""item_id"": 761}, {""count"": 5, ""item_id"": 865}]","[[""228-238""], [""266-272""], [""206-217""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/d-70-1.php,"[""さいだいHP+4"", ""さいだいMP+4"", ""おもさ+10"", ""おしゃれさ+10"", ""戦闘開始時5%でバイキルト""]","2026-03-12 08:44:59","2026-03-12 08:44:59"
1095,armor_70_foot_3,グレートグリーブ,,21,replace,36,70,グレートマントのレシピ,偽グランゼドーラ王国のレシピ屋,,足,鎧足,2,armor_set,set_72d49c3ef7,グレートセット,"[{""count"": 5, ""item_id"": 838}, {""count"": 1, ""item_id"": 572}, {""count"": 10, ""item_id"": 716}, {""count"": 1, ""item_id"": 761}, {""count"": 5, ""item_id"": 865}]","[["""", ""160～166""], ["""", ""210～220""], [""210～220"", ""120～132""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/e-70-1.php,"[""さいだいHP+4"", ""さいだいMP+4"", ""おもさ+10"", ""おしゃれさ+10"", ""戦闘開始時5%でバイキルト""]","2026-03-12 08:44:59","2026-03-12 08:44:59"
1096,tailor_70_head_3,タイフーンゴーグル,,21,replace,36,70,タイフーンレザーの本,偽グランゼドーラ王国のレシピ屋,,頭,裁縫頭,3,tailoring_set,set_be6b07c65a,タイフーンゴーグルセット,"[{""count"": 5, ""item_id"": 866}, {""count"": 1, ""item_id"": 571}, {""count"": 3, ""item_id"": 745}, {""count"": 1, ""item_id"": 761}, {""count"": 5, ""item_id"": 547}]","[[""130"", """", """"], [""220"", ""200"", ""220""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/a-70-5.php,"[""さいだいHP+6"", ""さいだいMP+6"", ""すばやさ+10"", ""おしゃれさ+25"", ""戦闘開始時10%でピオラ""]","2026-03-12 08:45:03","2026-03-12 08:45:03"
1097,tailor_70_bodyup_3,タイフーンレザー上,,21,replace,36,70,タイフーンレザーの本,偽グランゼドーラ王国のレシピ屋,,体上,裁縫上,3,tailoring_set,set_be6b07c65a,タイフーンゴーグルセット,"[{""count"": 1, ""item_id"": 647}, {""count"": 1, ""item_id"": 584}, {""count"": 20, ""item_id"": 800}, {""count"": 1, ""item_id"": 761}, {""count"": 5, ""item_id"": 547}]","[[""120"", ""75"", ""100""], [""60"", ""60"", ""60""], [""100"", ""75"", ""120""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/b-70-5.php,"[""さいだいHP+6"", ""さいだいMP+6"", ""すばやさ+10"", ""おしゃれさ+25"", ""戦闘開始時10%でピオラ""]","2026-03-12 08:45:03","2026-03-12 08:45:03"
1098,tailor_70_bodydown_2,タイフーンレザー下,,21,replace,36,70,タイフーンレザーの本,偽グランゼドーラ王国のレシピ屋,,体下,裁縫下,2,tailoring_set,set_be6b07c65a,タイフーンゴーグルセット,"[{""count"": 1, ""item_id"": 647}, {""count"": 1, ""item_id"": 585}, {""count"": 20, ""item_id"": 643}, {""count"": 1, ""item_id"": 761}, {""count"": 5, ""item_id"": 547}]","[[""160"", ""160""], [""125"", ""125""], [""100"", ""100""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/c-70-4.php,"[""さいだいHP+6"", ""さいだいMP+6"", ""すばやさ+10"", ""おしゃれさ+25"", ""戦闘開始時10%でピオラ""]","2026-03-12 08:45:03","2026-03-12 08:45:03"
1099,tailor_70_arm_3,タイフーングローブ,,21,replace,36,70,タイフーンレザーの本,偽グランゼドーラ王国のレシピ屋,,腕,裁縫腕,3,tailoring_set,set_be6b07c65a,タイフーンゴーグルセット,"[{""count"": 5, ""item_id"": 866}, {""count"": 1, ""item_id"": 573}, {""count"": 3, ""item_id"": 867}, {""count"": 1, ""item_id"": 761}, {""count"": 5, ""item_id"": 547}]","[[""125"", ""95"", ""165""], [""125"", ""95"", ""165""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/d-70-5.php,"[""さいだいHP+6"", ""さいだいMP+6"", ""すばやさ+10"", ""おしゃれさ+25"", ""戦闘開始時10%でピオラ""]","2026-03-12 08:45:03","2026-03-12 08:45:03"
1100,tailor_70_foot_3,タイフーンブーツ,,21,replace,36,70,タイフーンレザーの本,偽グランゼドーラ王国のレシピ屋,,足,裁縫足,2,tailoring_set,set_be6b07c65a,タイフーンゴーグルセット,"[{""count"": 5, ""item_id"": 866}, {""count"": 1, ""item_id"": 572}, {""count"": 1, ""item_id"": 818}, {""count"": 1, ""item_id"": 761}, {""count"": 5, ""item_id"": 547}]","[[""140"", ""140""], [""280"", ""210""]]",https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/e-70-5.php,"[""さいだいHP+6"", ""さいだいMP+6"", ""すばやさ+10"", ""おしゃれさ+25"", ""戦闘開始時10%でピオラ""]","2026-03-12 08:45:03","2026-03-12 08:45:03"
1101,tailor_70_head_4,ステージバンド,,22,replace,36,70,ステージ衣装大全,偽グランゼドーラ王国のレシピ屋,,頭,アタマ,,armor_set,防具_ステージジャンパー,ステージジャンパー,"[{""count"": 5, ""item_id"": 866}, {""count"": 1, ""item_id"": 571}, {""count"": 3, ""item_id"": 762}, {""count"": 1, ""item_id"": 761}, {""count"": 5, ""item_id"": 547}]",,https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/a-70-6.php,"[""さいだいHP+2"", ""さいだいMP+2"", ""こうげき魔力+10"", ""おしゃれさ+50"", ""攻撃時3%で魅了""]","2026-03-12 08:45:06","2026-03-12 08:45:06"
1102,armor_70_bodyup_4,ステージジャンパー,,22,replace,36,70,ステージ衣装大全,偽グランゼドーラ王国のレシピ屋,,からだ上,からだ上,,armor_set,防具_ステージジャンパー,ステージジャンパー,"[{""count"": 1, ""item_id"": 647}, {""count"": 1, ""item_id"": 584}, {""count"": 20, ""item_id"": 881}, {""count"": 1, ""item_id"": 761}, {""count"": 5, ""item_id"": 547}]",,https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/b-70-6.php,"[""さいだいHP+2"", ""さいだいMP+2"", ""こうげき魔力+10"", ""おしゃれさ+50"", ""攻撃時3%で魅了""]","2026-03-12 08:45:06","2026-03-12 08:45:06"
1103,armor_70_bodydown_3,ステージパンツ,,22,replace,36,70,ステージ衣装大全,偽グランゼドーラ王国のレシピ屋,,からだ下,からだ下,,armor_set,防具_ステージジャンパー,ステージジャンパー,"[{""count"": 1, ""item_id"": 647}, {""count"": 1, ""item_id"": 585}, {""count"": 10, ""item_id"": 760}, {""count"": 1, ""item_id"": 761}, {""count"": 5, ""item_id"": 547}]",,https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/c-70-5.php,"[""さいだいHP+2"", ""さいだいMP+2"", ""こうげき魔力+10"", ""おしゃれさ+50"", ""攻撃時3%で魅了""]","2026-03-12 08:45:06","2026-03-12 08:45:06"
1104,tailor_70_arm_4,ステージリスト,,22,replace,36,70,ステージ衣装大全,偽グランゼドーラ王国のレシピ屋,,腕,ウデ,,armor_set,防具_ステージジャンパー,ステージジャンパー,"[{""count"": 5, ""item_id"": 866}, {""count"": 1, ""item_id"": 573}, {""count"": 20, ""item_id"": 559}, {""count"": 1, ""item_id"": 761}, {""count"": 5, ""item_id"": 547}]",,https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/d-70-6.php,"[""さいだいHP+2"", ""さいだいMP+2"", ""こうげき魔力+10"", ""おしゃれさ+50"", ""攻撃時3%で魅了""]","2026-03-12 08:45:06","2026-03-12 08:45:06"
1105,tailor_70_foot_4,ステージシューズ,,22,replace,36,70,ステージ衣装大全,偽グランゼドーラ王国のレシピ屋,,足,足,,armor_set,防具_ステージジャンパー,ステージジャンパー,"[{""count"": 5, ""item_id"": 866}, {""count"": 1, ""item_id"": 572}, {""count"": 10, ""item_id"": 844}, {""count"": 1, ""item_id"": 761}, {""count"": 5, ""item_id"": 547}]",,https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/e-70-6.php,"[""さいだいHP+2"", ""さいだいMP+2"", ""こうげき魔力+10"", ""おしゃれさ+50"", ""攻撃時3%で魅了""]","2026-03-12 08:45:06","2026-03-12 08:45:06"
1106,armor_70_head_4,ステージリボン,,22,replace,36,70,ステージ衣装大全,偽グランゼドーラ王国のレシピ屋,,頭,アタマ,,armor_set,防具_ステージチュチュ,ステージチュチュ,"[{""count"": 5, ""item_id"": 866}, {""count"": 1, ""item_id"": 571}, {""count"": 3, ""item_id"": 762}, {""count"": 1, ""item_id"": 761}, {""count"": 5, ""item_id"": 547}]",,https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/a-70-7.php,"[""さいだいHP+2"", ""さいだいMP+2"", ""こうげき魔力+10"", ""おしゃれさ+50"", ""攻撃時3%で魅了""]","2026-03-12 08:45:09","2026-03-12 08:45:09"
1107,armor_70_bodyup_5,ステージチュチュ上,,22,replace,36,70,ステージ衣装大全,偽グランゼドーラ王国のレシピ屋,,からだ上,からだ上,,armor_set,防具_ステージチュチュ,ステージチュチュ,"[{""count"": 1, ""item_id"": 647}, {""count"": 1, ""item_id"": 584}, {""count"": 20, ""item_id"": 881}, {""count"": 1, ""item_id"": 761}, {""count"": 5, ""item_id"": 547}]",,https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/b-70-7.php,"[""さいだいHP+2"", ""さいだいMP+2"", ""こうげき魔力+10"", ""おしゃれさ+50"", ""攻撃時3%で魅了""]","2026-03-12 08:45:09","2026-03-12 08:45:09"
1108,armor_70_bodydown_4,ステージチュチュ下,,22,replace,36,70,ステージ衣装大全,偽グランゼドーラ王国のレシピ屋,,からだ下,からだ下,,armor_set,防具_ステージチュチュ,ステージチュチュ,"[{""count"": 1, ""item_id"": 647}, {""count"": 1, ""item_id"": 585}, {""count"": 10, ""item_id"": 760}, {""count"": 1, ""item_id"": 761}, {""count"": 5, ""item_id"": 547}]",,https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/c-70-6.php,"[""さいだいHP+2"", ""さいだいMP+2"", ""こうげき魔力+10"", ""おしゃれさ+50"", ""攻撃時3%で魅了""]","2026-03-12 08:45:09","2026-03-12 08:45:09"
1109,armor_70_arm_4,ステージアーム,,22,replace,36,70,ステージ衣装大全,偽グランゼドーラ王国のレシピ屋,,腕,ウデ,,armor_set,防具_ステージチュチュ,ステージチュチュ,"[{""count"": 5, ""item_id"": 866}, {""count"": 1, ""item_id"": 573}, {""count"": 20, ""item_id"": 559}, {""count"": 1, ""item_id"": 761}, {""count"": 5, ""item_id"": 547}]",,https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/d-70-7.php,"[""さいだいHP+2"", ""さいだいMP+2"", ""こうげき魔力+10"", ""おしゃれさ+50"", ""攻撃時3%で魅了""]","2026-03-12 08:45:09","2026-03-12 08:45:09"
1110,tailor_70_foot_5,ステージブーツ,,22,replace,36,70,ステージ衣装大全,偽グランゼドーラ王国のレシピ屋,,足,足,,armor_set,防具_ステージチュチュ,ステージチュチュ,"[{""count"": 5, ""item_id"": 866}, {""count"": 1, ""item_id"": 572}, {""count"": 10, ""item_id"": 844}, {""count"": 1, ""item_id"": 761}, {""count"": 5, ""item_id"": 547}]",,https://draquex.com/bougu/0-zenbu.php,https://draquex.com/bougu/e-70-7.php,"[""さいだいHP+2"", ""さいだいMP+2"", ""こうげき魔力+10"", ""おしゃれさ+50"", ""攻撃時3%で魅了""]","2026-03-12 08:45:09","2026-03-12 08:45:09"
